"name","region","date","value_daily"
"hosp_admissions","AB","2022-03-19",189
"hosp_admissions","AB","2022-03-26",225
"hosp_admissions","AB","2022-04-02",273
"hosp_admissions","AB","2022-04-09",349
"hosp_admissions","AB","2022-04-16",360
"hosp_admissions","AB","2022-04-23",388
"hosp_admissions","AB","2022-04-30",347
"hosp_admissions","AB","2022-05-07",302
"hosp_admissions","AB","2022-05-14",240
"hosp_admissions","AB","2022-05-21",216
"hosp_admissions","AB","2022-05-28",148
"hosp_admissions","AB","2022-06-04",140
"hosp_admissions","AB","2022-06-11",119
"hosp_admissions","AB","2022-06-18",117
"hosp_admissions","AB","2022-06-25",107
"hosp_admissions","AB","2022-07-02",105
"hosp_admissions","AB","2022-07-09",138
"hosp_admissions","AB","2022-07-16",112
"hosp_admissions","AB","2022-07-23",177
"hosp_admissions","AB","2022-07-30",197
"hosp_admissions","AB","2022-08-06",196
"hosp_admissions","AB","2022-08-13",200
"hosp_admissions","AB","2022-08-20",203
"hosp_admissions","AB","2022-08-27",160
"hosp_admissions","AB","2022-09-03",137
"hosp_admissions","AB","2022-09-10",136
"hosp_admissions","AB","2022-09-17",178
"hosp_admissions","AB","2022-09-24",215
"hosp_admissions","AB","2022-10-01",193
"hosp_admissions","AB","2022-10-08",196
"hosp_admissions","AB","2022-10-15",229
"hosp_admissions","AB","2022-10-22",223
"hosp_admissions","AB","2022-10-29",192
"hosp_admissions","AB","2022-11-05",223
"hosp_admissions","AB","2022-11-12",224
"hosp_admissions","AB","2022-11-19",189
"hosp_admissions","AB","2022-11-26",197
"hosp_admissions","AB","2022-12-03",166
"hosp_admissions","AB","2022-12-10",171
"hosp_admissions","AB","2022-12-17",153
"hosp_admissions","AB","2022-12-24",160
"hosp_admissions","AB","2022-12-31",184
"hosp_admissions","AB","2023-01-07",183
"hosp_admissions","AB","2023-01-14",146
"hosp_admissions","AB","2023-01-21",114
"hosp_admissions","AB","2023-01-28",94
"hosp_admissions","AB","2023-02-04",94
"hosp_admissions","AB","2023-02-11",83
"hosp_admissions","AB","2023-02-18",81
"hosp_admissions","AB","2023-02-25",89
"hosp_admissions","AB","2023-03-04",83
"hosp_admissions","AB","2023-03-11",75
"hosp_admissions","AB","2023-03-18",82
"hosp_admissions","AB","2023-03-25",93
"hosp_admissions","AB","2023-04-01",101
"hosp_admissions","AB","2023-04-08",96
"hosp_admissions","AB","2023-04-15",94
"hosp_admissions","AB","2023-04-22",98
"hosp_admissions","AB","2023-04-29",114
"hosp_admissions","AB","2023-05-06",95
"hosp_admissions","AB","2023-05-13",96
"hosp_admissions","AB","2023-05-20",66
"hosp_admissions","AB","2023-05-27",48
"hosp_admissions","AB","2023-06-03",59
"hosp_admissions","AB","2023-06-10",40
"hosp_admissions","AB","2023-06-17",34
"hosp_admissions","AB","2023-06-24",38
"hosp_admissions","AB","2023-07-01",36
"hosp_admissions","AB","2023-07-08",24
"hosp_admissions","AB","2023-07-15",28
"hosp_admissions","AB","2023-07-22",40
"hosp_admissions","AB","2023-07-29",41
"hosp_admissions","AB","2023-08-05",37
"hosp_admissions","AB","2023-08-12",61
"hosp_admissions","AB","2023-08-19",55
"hosp_admissions","AB","2023-08-26",51
"hosp_admissions","AB","2023-09-02",81
"hosp_admissions","AB","2023-09-09",88
"hosp_admissions","AB","2023-09-16",103
"hosp_admissions","AB","2023-09-23",135
"hosp_admissions","AB","2023-09-30",145
