"name","region","sub_region_1","date","value"
"deaths","MB","Prairie Mountain Health","2020-06-13",1
"deaths","MB","Southern Health-Santé Sud","2020-06-13",1
"deaths","MB","Winnipeg","2020-06-13",5
"deaths","MB","Interlake-Eastern","2020-06-14",0
"deaths","MB","Northern","2020-06-14",0
"deaths","MB","Prairie Mountain Health","2020-06-14",1
"deaths","MB","Southern Health-Santé Sud","2020-06-14",1
"deaths","MB","Winnipeg","2020-06-14",5
"deaths","MB","Interlake-Eastern","2020-06-15",0
"deaths","MB","Northern","2020-06-15",0
"deaths","MB","Prairie Mountain Health","2020-06-15",1
"deaths","MB","Southern Health-Santé Sud","2020-06-15",1
"deaths","MB","Winnipeg","2020-06-15",5
"deaths","MB","Interlake-Eastern","2020-06-16",0
"deaths","MB","Northern","2020-06-16",0
"deaths","MB","Prairie Mountain Health","2020-06-16",1
"deaths","MB","Southern Health-Santé Sud","2020-06-16",1
"deaths","MB","Winnipeg","2020-06-16",5
"deaths","MB","Interlake-Eastern","2020-06-17",0
"deaths","MB","Northern","2020-06-17",0
"deaths","MB","Prairie Mountain Health","2020-06-17",1
"deaths","MB","Southern Health-Santé Sud","2020-06-17",1
"deaths","MB","Winnipeg","2020-06-17",5
"deaths","MB","Interlake-Eastern","2020-06-18",0
"deaths","MB","Northern","2020-06-18",0
"deaths","MB","Prairie Mountain Health","2020-06-18",1
"deaths","MB","Southern Health-Santé Sud","2020-06-18",1
"deaths","MB","Winnipeg","2020-06-18",5
"deaths","MB","Interlake-Eastern","2020-06-19",0
"deaths","MB","Northern","2020-06-19",0
"deaths","MB","Prairie Mountain Health","2020-06-19",1
"deaths","MB","Southern Health-Santé Sud","2020-06-19",1
"deaths","MB","Winnipeg","2020-06-19",5
"deaths","MB","Interlake-Eastern","2020-06-20",0
"deaths","MB","Northern","2020-06-20",0
"deaths","MB","Prairie Mountain Health","2020-06-20",1
"deaths","MB","Southern Health-Santé Sud","2020-06-20",1
"deaths","MB","Winnipeg","2020-06-20",5
"deaths","MB","Interlake-Eastern","2020-06-21",0
"deaths","MB","Northern","2020-06-21",0
"deaths","MB","Prairie Mountain Health","2020-06-21",1
"deaths","MB","Southern Health-Santé Sud","2020-06-21",1
"deaths","MB","Winnipeg","2020-06-21",5
"deaths","MB","Interlake-Eastern","2020-06-22",0
"deaths","MB","Northern","2020-06-22",0
"deaths","MB","Prairie Mountain Health","2020-06-22",1
"deaths","MB","Southern Health-Santé Sud","2020-06-22",1
"deaths","MB","Winnipeg","2020-06-22",5
"deaths","MB","Interlake-Eastern","2020-06-23",0
"deaths","MB","Northern","2020-06-23",0
"deaths","MB","Prairie Mountain Health","2020-06-23",1
"deaths","MB","Southern Health-Santé Sud","2020-06-23",1
"deaths","MB","Winnipeg","2020-06-23",5
"deaths","MB","Interlake-Eastern","2020-06-24",0
"deaths","MB","Northern","2020-06-24",0
"deaths","MB","Prairie Mountain Health","2020-06-24",1
"deaths","MB","Southern Health-Santé Sud","2020-06-24",1
"deaths","MB","Winnipeg","2020-06-24",5
"deaths","MB","Interlake-Eastern","2020-06-25",0
"deaths","MB","Northern","2020-06-25",0
"deaths","MB","Prairie Mountain Health","2020-06-25",1
"deaths","MB","Southern Health-Santé Sud","2020-06-25",1
"deaths","MB","Winnipeg","2020-06-25",5
"deaths","MB","Interlake-Eastern","2020-06-26",0
"deaths","MB","Northern","2020-06-26",0
"deaths","MB","Prairie Mountain Health","2020-06-26",1
"deaths","MB","Southern Health-Santé Sud","2020-06-26",1
"deaths","MB","Winnipeg","2020-06-26",5
"deaths","MB","Interlake-Eastern","2020-06-27",0
"deaths","MB","Northern","2020-06-27",0
"deaths","MB","Prairie Mountain Health","2020-06-27",1
"deaths","MB","Southern Health-Santé Sud","2020-06-27",1
"deaths","MB","Winnipeg","2020-06-27",5
"deaths","MB","Interlake-Eastern","2020-06-28",0
"deaths","MB","Northern","2020-06-28",0
